url
https://www.compass.com/listing/37-john-bishop-road-swan-lake-ny-12783/605708550787996113/
https://www.compass.com/listing/4-5-water-street-napanoch-ny-12458/602148054044450297/
https://www.compass.com/listing/75-wildcat-road-monticello-ny-12701/601436522316999401/
https://www.compass.com/listing/105-cypert-road-woodbourne-ny-12788/603615191713890249/
https://www.compass.com/listing/314-benton-hollow-road-livingston-manor-ny-12758/597302720321737169/
https://www.compass.com/listing/12-18-ballard-road-mongaup-valley-ny-12762/594433160153028873/
https://www.compass.com/listing/161-black-joe-road-ellenville-ny-12428/596365704687933585/
https://www.compass.com/listing/31-levine-road-kiamesha-lake-ny-12751/599354224755068449/
https://www.compass.com/listing/0-mitchell-road-white-lake-ny-12786/597893540946933425/
https://www.compass.com/listing/15-deans-way-neversink-ny-12765/598012875573122481/
https://www.compass.com/listing/160-heinle-road-swan-lake-ny-12783/596912710313665713/
https://www.compass.com/listing/77-east-glen-wild-road-glen-wild-ny-12738/594053089513258201/
https://www.compass.com/listing/17-dunbar-road-monticello-ny-12701/594866866277774929/
https://www.compass.com/listing/46-beaverkill-road-livingston-manor-ny-12758/588359441496301353/
https://www.compass.com/listing/1084-highway-55a-napanoch-ny-12458/591790390221494241/
https://www.compass.com/listing/377-east-broadway-monticello-ny-12701/589861138198841769/
https://www.compass.com/listing/661-debruce-road-livingston-manor-ny-12758/587431241014774257/
https://www.compass.com/listing/541-ulster-heights-road-ellenville-ny-12428/584648903201527689/
https://www.compass.com/listing/24-25-lookout-farm-road-unit-26-napanoch-ny-12458/585951618414358785/
https://www.compass.com/listing/4138-west-shore-drive-kauneonga-lake-ny-12749/573234199220483793/
https://www.compass.com/listing/718-merwin-street-jewett-ny-12444/600510043116510577/
https://www.compass.com/listing/103-goff-drive-prattsville-ny-12468/594691961586524009/
https://www.compass.com/listing/85-upper-west-ohayo-mountain-road-bearsville-ny-12409/584020591488112705/
https://www.compass.com/listing/65-grog-kill-road-willow-ny-12495/540805435962359065/
https://www.compass.com/listing/31-wipeout-lane-windham-ny-12496/423880314645633569/
https://www.compass.com/listing/125-copper-ridge-trail-windham-ny-12496/543438949459321153/
https://www.compass.com/listing/90-spring-street-south-salem-ny-10590/604170382580326449/
https://www.compass.com/listing/50-amandas-way-lagrangeville-ny-12540/604320858548404049/
https://www.compass.com/listing/193-lake-drive-lake-peekskill-ny-10537/602855123638793553/
https://www.compass.com/listing/146-cross-highway-redding-ct-06896/594228420689865369/
https://www.compass.com/listing/208-malden-bridge-road-out-of-area-ny-12123/602866275590975593/
https://www.compass.com/listing/3-green-briar-unit-3-somers-ny-10589/598012894397255673/
https://www.compass.com/listing/3-green-briar-somers-ny-10589/597756830376308369/
https://www.compass.com/listing/1268-north-avenue-beacon-ny-12508/599256249529609425/
https://www.compass.com/listing/572-cross-river-road-katonah-ny-10536/594934809229428457/
https://www.compass.com/listing/578-cross-river-road-katonah-ny-10536/594788270196695929/
https://www.compass.com/listing/921-duell-road-stanfordville-ny-12581/599302436727388665/
https://www.compass.com/listing/584-cross-river-road-katonah-ny-10536/583868873781487425/
https://www.compass.com/listing/1022-old-post-road-cross-river-ny-10518/592635905276772081/
https://www.compass.com/listing/1-bronson-road-danbury-ct-06811/591767230415744049/
https://www.compass.com/listing/59-yellow-city-road-amenia-ny-12501/596285556378805497/
https://www.compass.com/listing/253-transylvania-road-woodbury-ct-06798/593199144032709177/
https://www.compass.com/listing/17-laurel-hill-road-ridgefield-ct-06877/596517381491602265/
https://www.compass.com/listing/96-romford-road-washington-depot-ct-06794/592766803305071841/
https://www.compass.com/listing/152-california-road-yorktown-heights-ny-10598/587643219352207385/
https://www.compass.com/listing/20-main-street-wappingers-falls-ny-12590/588571965068314433/
https://www.compass.com/listing/131-spruce-drive-thendara-ny-13472/601408916253007929/
https://www.compass.com/listing/3919-griffin-road-clinton-ny-13323/602053414442625713/
https://www.compass.com/listing/242-cogar-drive-frankfort-ny-13340/597683076107263609/
https://www.compass.com/listing/103-goff-drive-prattsville-ny-12468/594691961586524009/
https://www.compass.com/listing/220-bloom-farm-road-margaretville-ny-12455/589220505105033585/
https://www.compass.com/listing/38-redmond-road-barneveld-ny-13304/588272624000796745/
https://www.compass.com/listing/220-226-bloom-farm-road-margaretville-ny-12455/590424038759888201/
https://www.compass.com/listing/328-ritter-road-little-falls-ny-13365/583118522417519489/
https://www.compass.com/listing/22-oakwood-drive-new-hartford-ny-13413/583892673520845201/
https://www.compass.com/listing/175-south-rondaxe-road-old-forge-ny-13420/584902463264991681/
https://www.compass.com/listing/202-twitchell-road-eagle-bay-ny-13331/583140998484726817/
https://www.compass.com/listing/361-okara-road-west-thendara-ny-13472/574622440544992753/
https://www.compass.com/listing/409-county-highway-20-other-ny-13754/579458435257919833/
https://www.compass.com/listing/569-summit-road-newport-ny-13416/578060061275406713/
https://www.compass.com/listing/175-south-rondaxe-road-old-forge-ny-13420/584945396278223553/
https://www.compass.com/listing/121-3rd-street-rome-ny-13440/582738240300463185/
https://www.compass.com/listing/114-danberry-circle-new-hartford-ny-13413/567265081481070409/
https://www.compass.com/listing/7834-highway-28-richfield-ny-13439/485307872298169737/
https://www.compass.com/listing/148-clinton-street-whitesboro-ny-13492/535341527256438441/
https://www.compass.com/listing/3053-south-street-clinton-ny-13323/566372905330884977/
